DoP,Word
0.0008417508417508417,dorchester
0.0008417508417508417,ocean
0.0008417508417508417,nightclub
0.0008417508417508417,nonverbal_sign
0.0008417508417508417,divide
0.0008417508417508417,diverse_perspective
0.0008417508417508417,noticing_first
0.0008417508417508417,novelty
0.0008417508417508417,facing_challenge
0.0008417508417508417,numerous_front
0.0008417508417508417,obstacle
0.0008417508417508417,consideration
0.0008417508417508417,five_bedrooms
0.0008417508417508417,consciousness
0.0008417508417508417,tribes_within
0.0008417508417508417,brexit_referendum
0.0008417508417508417,approach
0.0008417508417508417,veracity
0.0008417508417508417,both_partner
0.0008417508417508417,boston_called
0.0008417508417508417,subject
0.0008417508417508417,heart_while
0.0008417508417508417,guideline
0.0008417508417508417,sudden_change
0.0008417508417508417,funny_example
0.0008417508417508417,suggestion
0.0008417508417508417,bob_sternberg
0.0008417508417508417,blueprint
0.0008417508417508417,variance
0.0008417508417508417,heads_around
0.0008417508417508417,aren
0.0008417508417508417,blame
0.0008417508417508417,survival
0.0008417508417508417,vaccine
0.0008417508417508417,verbal_expression
0.0008417508417508417,structural_root
0.0008417508417508417,strict_measure
0.0008417508417508417,buying_lot
0.0008417508417508417,fuel
0.0008417508417508417,stage
0.0008417508417508417,fulfillment
0.0008417508417508417,virtue
0.0008417508417508417,george_floyd
0.0008417508417508417,cancel_culture
0.0008417508417508417,high_context
0.0008417508417508417,hero
0.0008417508417508417,burn_carbon
0.0008417508417508417,bringing_visibility
0.0008417508417508417,bubonic_plague
0.0008417508417508417,any_reward
0.0008417508417508417,any_stereotype
0.0008417508417508417,appearance
0.0008417508417508417,vice
0.0008417508417508417,british_economy
0.0008417508417508417,strengthen_relationship
0.0008417508417508417,help
0.0008417508417508417,survival_instinct
0.0008417508417508417,utopian_vision
0.0008417508417508417,future
0.0008417508417508417,title_says
0.0008417508417508417,threatening_unless
0.0008417508417508417,assistance
0.0008417508417508417,through_question
0.0008417508417508417,unfortunate_event
0.0008417508417508417,average_adolescent
0.0008417508417508417,average
0.0008417508417508417,underdeveloped_countrie
0.0008417508417508417,attitude
0.0008417508417508417,uk_starting
0.0008417508417508417,themselves_break
0.0008417508417508417,autonomy
0.0008417508417508417,automatically_doing
0.0008417508417508417,audio_conference
0.0008417508417508417,trade_off
0.0008417508417508417,tragedy
0.0008417508417508417,trait
0.0008417508417508417,transnational_collaboration
0.0008417508417508417,trump
0.0008417508417508417,thought
0.0008417508417508417,asset
0.0008417508417508417,conquistador
0.0008417508417508417,team
0.0008417508417508417,sweet_spot
0.0008417508417508417,sympathy
0.0008417508417508417,birth
0.0008417508417508417,habit
0.0008417508417508417,he_happens
0.0008417508417508417,game
0.0008417508417508417,bias
0.0008417508417508417,target
0.0008417508417508417,habit_driven
0.0008417508417508417,th_century
0.0008417508417508417,aristotle
0.0008417508417508417,beautiful_song
0.0008417508417508417,genetic_dice
0.0008417508417508417,temptation
0.0008417508417508417,terrible_tragedy
0.0008417508417508417,assessing_risk
0.0008417508417508417,university
0.0008417508417508417,unity
0.0008417508417508417,his_articles
0.0008417508417508417,his_central
0.0008417508417508417,specific_policie
0.0008417508417508417,commentator
0.0008417508417508417,return
0.0008417508417508417,within_corporation
0.0008417508417508417,risk_assessment
0.0008417508417508417,risky_perception
0.0008417508417508417,advantage
0.0008417508417508417,company
0.0008417508417508417,global_warming
0.0008417508417508417,community_spirit
0.0008417508417508417,rut
0.0008417508417508417,retreat
0.0008417508417508417,gratitude_journal
0.0008417508417508417,same_boat
0.0008417508417508417,adversity
0.0008417508417508417,against_populism
0.0008417508417508417,same_river
0.0008417508417508417,same_routines
0.0008417508417508417,ideas_check
0.0008417508417508417,ideal
0.0008417508417508417,without_expecting
0.0008417508417508417,competition
0.0008417508417508417,great_gifts
0.0008417508417508417,condemn_trump
0.0008417508417508417,reflection
0.0008417508417508417,yesterday_news
0.0008417508417508417,government_involvement
0.0008417508417508417,acceptability
0.0008417508417508417,reliability_seems
0.0008417508417508417,adam_smith
0.0008417508417508417,configuring_team
0.0008417508417508417,condition
0.0008417508417508417,flip_side
0.0008417508417508417,completely_prevent
0.0008417508417508417,worker
0.0008417508417508417,research_collaboration
0.0008417508417508417,computer
0.0008417508417508417,wonderful_qualities
0.0008417508417508417,wonderful_qualitie
0.0008417508417508417,responding_though
0.0008417508417508417,complex_conversation
0.0008417508417508417,without_smile
0.0008417508417508417,fore
0.0008417508417508417,getting_lazy
0.0008417508417508417,specific_candidate
0.0008417508417508417,america
0.0008417508417508417,freer_societies
0.0008417508417508417,wealthier_societie
0.0008417508417508417,am_healthy
0.0008417508417508417,ambit
0.0008417508417508417,small_signal
0.0008417508417508417,frontline_worker
0.0008417508417508417,smallpox_outbreaks
0.0008417508417508417,social
0.0008417508417508417,groups_experience
0.0008417508417508417,altruism
0.0008417508417508417,solace
0.0008417508417508417,animal
0.0008417508417508417,vulnerability
0.0008417508417508417,voter_turnout
0.0008417508417508417,voter
0.0008417508417508417,sound_voice
0.0008417508417508417,space
0.0008417508417508417,spanish_flu
0.0008417508417508417,wealthy_while
0.0008417508417508417,horribly_violent
0.0008417508417508417,coherence
0.0008417508417508417,shape
0.0008417508417508417,cognitive_heuristic
0.0008417508417508417,form
0.0008417508417508417,western_affluent
0.0008417508417508417,clearer_insight
0.0008417508417508417,classroom_education
0.0008417508417508417,settler
0.0008417508417508417,ah_someone
0.0008417508417508417,several_decade
0.0008417508417508417,were_lived
0.0008417508417508417,gesture_gentle
0.0008417508417508417,sharing_happy
0.0008417508417508417,alert_toward
0.0008417508417508417,formula
0.0008417508417508417,shoe
0.0008417508417508417,short_memorie
0.0008417508417508417,similar_process
0.0008417508417508417,church_service
0.0008417508417508417,choice
0.0008417508417508417,trauma
0.0007092718957125738,leader
0.0007092718957125738,research
0.0007092718957125738,possibility
0.0007092718957125738,hand
0.0007092718957125738,experience
0.0007092718957125738,internet
0.000472847930475049,organization
0.000472847930475049,distancing
0.000472847930475049,neighborhood
0.000472847930475049,control
0.000472847930475049,development
0.000472847930475049,stranger
0.0002364239652375245,comfort
0.0002364239652375245,medium
0.0002364239652375245,video
0.0002364239652375245,cost
0.0002364239652375245,infection
0.0002364239652375245,african_american
0.0002364239652375245,color
0.0002364239652375245,pay_attention
0.0002364239652375245,certainty
0.0002364239652375245,plight
0.0002364239652375245,solidarity
0.0002364239652375245,foreseeable_future
0.0002364239652375245,house
0.0002364239652375245,making
0.0002364239652375245,employee
0.0002364239652375245,path
0.0002364239652375245,relation
0.0002364239652375245,contact
0.0002364239652375245,intervention
0.0002364239652375245,line
0.0002364239652375245,disparity
0.0002364239652375245,disruption
0.0002364239652375245,today
0.0002364239652375245,option
0.0002364239652375245,goal
0.0002364239652375245,distribution
0.0002364239652375245,administration
0.0002364239652375245,network
0.0002364239652375245,region
0.0002364239652375245,north_america
0.0002364239652375245,moving_forward
0.0002364239652375245,addition
0.00010394501919925659,aspect
-0.00013247894603826823,answer
-0.00013247894603826823,right
-0.00013247894603826823,difference
-0.00013247894603826823,memory
-0.0003689029112757927,prejudice
-0.0003689029112757927,population
-0.0003689029112757927,respect
-0.0003689029112757927,cohesion
-0.0003689029112757927,coronavirus
-0.0003689029112757927,rule
-0.0003689029112757927,position
-0.0003689029112757927,online
-0.0003689029112757927,growth
-0.0006053268765133172,german_situation
-0.0006053268765133172,function
-0.0006053268765133172,eye
-0.0006053268765133172,gap
-0.0006053268765133172,field
-0.0006053268765133172,geocentric
-0.0006053268765133172,facial_expression
-0.0006053268765133172,faces_doe
-0.0006053268765133172,geocentrism
-0.0006053268765133172,facebook
-0.0006053268765133172,george_bonanno
-0.0006053268765133172,experts_nor
-0.0006053268765133172,expertise
-0.0006053268765133172,eye_leaves
-0.0006053268765133172,geopolitical_point
-0.0006053268765133172,gone_pass
-0.0006053268765133172,fundamentalism
-0.0006053268765133172,extreme_form
-0.0006053268765133172,front_line
-0.0006053268765133172,few_months
-0.0006053268765133172,fate
-0.0006053268765133172,frustration
-0.0006053268765133172,germ_sars
-0.0006053268765133172,fault_line
-0.0006053268765133172,extends_beyond
-0.0006053268765133172,few_month
-0.0006053268765133172,faraway_foreign
-0.0006053268765133172,falling_apart
-0.0006053268765133172,germ
-0.0006053268765133172,external_blow
-0.0006053268765133172,getting_sick
-0.0006053268765133172,few_personality
-0.0006053268765133172,fallout
-0.0006053268765133172,fully_appreciate
-0.0006053268765133172,eyes_open
-0.0006053268765133172,zoom_meeting
-0.0006053268765133172,expectation
-0.0006053268765133172,cause
-0.0006053268765133172,chaotic_reaction
-0.0006053268765133172,changing_situation
-0.0006053268765133172,changing_requirement
-0.0006053268765133172,chance
-0.0006053268765133172,central_role
-0.0006053268765133172,census
-0.0006053268765133172,categorization_didn
-0.0006053268765133172,expansion
-0.0006053268765133172,capability
-0.0006053268765133172,candidate
-0.0006053268765133172,canadians
-0.0006053268765133172,called_expert
-0.0006053268765133172,brink
-0.0006053268765133172,brainstorming
-0.0006053268765133172,character
-0.0006053268765133172,charismatic_narcissism
-0.0006053268765133172,chat
-0.0006053268765133172,child_development
-0.0006053268765133172,classic_phenomenon
-0.0006053268765133172,classroom
-0.0006053268765133172,clique
-0.0006053268765133172,closed_off
-0.0006053268765133172,cold_war
-0.0006053268765133172,collapse
-0.0006053268765133172,colleague
-0.0006053268765133172,collective_fog
-0.0006053268765133172,collective_threat
-0.0006053268765133172,college
-0.0006053268765133172,comparison
-0.0006053268765133172,competence
-0.0006053268765133172,competent_democracie
-0.0006053268765133172,border
-0.0006053268765133172,boost
-0.0006053268765133172,body_language
-0.0006053268765133172,ancillary_destruction
-0.0006053268765133172,absolute_poverty
-0.0006053268765133172,academic_career
-0.0006053268765133172,accusatory_towards
-0.0006053268765133172,actual_war
-0.0006053268765133172,additional_feature
-0.0006053268765133172,advantaged_nation
-0.0006053268765133172,adverse_childhood
-0.0006053268765133172,afterall_hundred
-0.0006053268765133172,agencies_across
-0.0006053268765133172,agenda
-0.0006053268765133172,alienation
-0.0006053268765133172,ambiguity
-0.0006053268765133172,americans
-0.0006053268765133172,ancient_greek
-0.0006053268765133172,antagonism
-0.0006053268765133172,blend
-0.0006053268765133172,any_rate
-0.0006053268765133172,area_worldwide
-0.0006053268765133172,arguably_china
-0.0006053268765133172,argument
-0.0006053268765133172,attracts_eyeballs
-0.0006053268765133172,authoritarian_states
-0.0006053268765133172,autocratic_leader
-0.0006053268765133172,avoid_crowds
-0.0006053268765133172,ba
-0.0006053268765133172,basically_withdraw
-0.0006053268765133172,becoming_vicious
-0.0006053268765133172,bike
-0.0006053268765133172,bike_across
-0.0006053268765133172,bit
-0.0006053268765133172,complexity
-0.0006053268765133172,conclusion
-0.0006053268765133172,confront_climate
-0.0006053268765133172,enormous_amount
-0.0006053268765133172,drama
-0.0006053268765133172,ecological_release
-0.0006053268765133172,economic
-0.0006053268765133172,economist
-0.0006053268765133172,educational_attainment
-0.0006053268765133172,effective_episodic
-0.0006053268765133172,effectiveness
-0.0006053268765133172,efficacy
-0.0006053268765133172,effort
-0.0006053268765133172,election_was
-0.0006053268765133172,element
-0.0006053268765133172,elite
-0.0006053268765133172,end
-0.0006053268765133172,energy
-0.0006053268765133172,enriched_environment
-0.0006053268765133172,dollar
-0.0006053268765133172,enrichment
-0.0006053268765133172,epidemiological_perspective
-0.0006053268765133172,episodic_memory
-0.0006053268765133172,epistemic_agreement
-0.0006053268765133172,equalizer
-0.0006053268765133172,equity
-0.0006053268765133172,erected_barrier
-0.0006053268765133172,ethnocentrism
-0.0006053268765133172,everyone_whether
-0.0006053268765133172,example_turkey
-0.0006053268765133172,exception
-0.0006053268765133172,exhibit_resilience
-0.0006053268765133172,existential_despair
-0.0006053268765133172,existing_fault
-0.0006053268765133172,downside
-0.0006053268765133172,divisiveness
-0.0006053268765133172,connected_place
-0.0006053268765133172,cynicism_knows
-0.0006053268765133172,consideration_altogether
-0.0006053268765133172,consistency
-0.0006053268765133172,construal
-0.0006053268765133172,contagion
-0.0006053268765133172,contextual_cue
-0.0006053268765133172,countless_young
-0.0006053268765133172,couple_thousand
-0.0006053268765133172,cov
-0.0006053268765133172,crave_knowledge
-0.0006053268765133172,created_world
-0.0006053268765133172,critical_stage
-0.0006053268765133172,current_generation
-0.0006053268765133172,cynic
-0.0006053268765133172,cynicism
-0.0006053268765133172,debate
-0.0006053268765133172,divergence
-0.0006053268765133172,debt
-0.0006053268765133172,decision_making
-0.0006053268765133172,deep_racism
-0.0006053268765133172,degradation
-0.0006053268765133172,delivery_system
-0.0006053268765133172,democide
-0.0006053268765133172,democracies_south
-0.0006053268765133172,democrats
-0.0006053268765133172,demosclerosis
-0.0006053268765133172,desperate_enough
-0.0006053268765133172,difficult_challenge
-0.0006053268765133172,disaster
-0.0006053268765133172,disillusionment
-0.0006053268765133172,disparity_matter
-0.0006053268765133172,dead
-0.0006053268765133172,kids_tend
-0.0006053268765133172,preprint
-0.0006053268765133172,reminder
-0.0006053268765133172,rummel
-0.0006053268765133172,role
-0.0006053268765133172,richest_kids
-0.0006053268765133172,revenge
-0.0006053268765133172,restriction
-0.0006053268765133172,research_show
-0.0006053268765133172,republicans
-0.0006053268765133172,representation
-0.0006053268765133172,relative
-0.0006053268765133172,reading
-0.0006053268765133172,refreshment
-0.0006053268765133172,reduction
-0.0006053268765133172,reduced_mobility
-0.0006053268765133172,reduced_commitment
-0.0006053268765133172,recovery
-0.0006053268765133172,reassessment
-0.0006053268765133172,reasons_why
-0.0006053268765133172,reason
-0.0006053268765133172,rummel_richard
-0.0006053268765133172,russia
-0.0006053268765133172,sake
-0.0006053268765133172,sanctity
-0.0006053268765133172,skillset
-0.0006053268765133172,size
-0.0006053268765133172,six_weeks
-0.0006053268765133172,situation_gets
-0.0006053268765133172,simply_mortality
-0.0006053268765133172,simple_globalization
-0.0006053268765133172,shortcoming
-0.0006053268765133172,shark
-0.0006053268765133172,service_sector
-0.0006053268765133172,serious_pathogen
-0.0006053268765133172,self_confident
-0.0006053268765133172,self_concept
-0.0006053268765133172,segregated_area
-0.0006053268765133172,scholarship
-0.0006053268765133172,schedule
-0.0006053268765133172,saw_useless
-0.0006053268765133172,saw_today
-0.0006053268765133172,reality
-0.0006053268765133172,racism
-0.0006053268765133172,outsider
-0.0006053268765133172,phrase
-0.0006053268765133172,police_brutality
-0.0006053268765133172,police
-0.0006053268765133172,plexiglass_shield
-0.0006053268765133172,plato
-0.0006053268765133172,plan
-0.0006053268765133172,pitch
-0.0006053268765133172,physiology
-0.0006053268765133172,physical_location
-0.0006053268765133172,philosopher_enhanced
-0.0006053268765133172,racial_segregation
-0.0006053268765133172,phenomenon
-0.0006053268765133172,personality
-0.0006053268765133172,perhaps_million
-0.0006053268765133172,perfectly_sensible
-0.0006053268765133172,perception
-0.0006053268765133172,past
-0.0006053268765133172,partisan_conflict
-0.0006053268765133172,pandemics_elicit
-0.0006053268765133172,policy_response
-0.0006053268765133172,politicians_look
-0.0006053268765133172,possible_domain
-0.0006053268765133172,powerful_determinant
-0.0006053268765133172,quote
-0.0006053268765133172,quarter
-0.0006053268765133172,pupil
-0.0006053268765133172,promoter
-0.0006053268765133172,professional_identity
-0.0006053268765133172,profession
-0.0006053268765133172,process
-0.0006053268765133172,problems_although
-0.0006053268765133172,priority_area
-0.0006053268765133172,prime_minister
-0.0006053268765133172,previous_epidemic
-0.0006053268765133172,prevent_anything
-0.0006053268765133172,prestige
-0.0006053268765133172,governor
-0.0006053268765133172,preoccupation
-0.0006053268765133172,prejudice_segregation
-0.0006053268765133172,predicting_outcomes
-0.0006053268765133172,sky
-0.0006053268765133172,small_chat
-0.0006053268765133172,smaller_proportion
-0.0006053268765133172,violation
-0.0006053268765133172,weakness
-0.0006053268765133172,wayside_during
-0.0006053268765133172,watch_word
-0.0006053268765133172,waste
-0.0006053268765133172,walking_away
-0.0006053268765133172,wagon
-0.0006053268765133172,voice
-0.0006053268765133172,virtual_interaction
-0.0006053268765133172,verbal_ability
-0.0006053268765133172,socializing
-0.0006053268765133172,variety
-0.0006053268765133172,validity
-0.0006053268765133172,unwise_decision
-0.0006053268765133172,unusual_leadership
-0.0006053268765133172,unlimited_amounts
-0.0006053268765133172,unlimited_amount
-0.0006053268765133172,university_undergraduates
-0.0006053268765133172,united_state
-0.0006053268765133172,wearing_masks
-0.0006053268765133172,wellbeing_derive
-0.0006053268765133172,west_side
-0.0006053268765133172,whatever_stimulus
-0.0006053268765133172,zoom
-0.0006053268765133172,york_times
-0.0006053268765133172,year_regresse
-0.0006053268765133172,xenophobia
-0.0006053268765133172,wrong_direction
-0.0006053268765133172,workplace
-0.0006053268765133172,won_rebound
-0.0006053268765133172,witty_here
-0.0006053268765133172,window
-0.0006053268765133172,wifi_enabled
-0.0006053268765133172,widening_inequalities
-0.0006053268765133172,wide_phenomenon
-0.0006053268765133172,whose_position
-0.0006053268765133172,wholly_susceptible
-0.0006053268765133172,white_thinking
-0.0006053268765133172,whistle_politic
-0.0006053268765133172,whether_viruse
-0.0006053268765133172,unifying_theme
-0.0006053268765133172,ultimately_link
-0.0006053268765133172,uk
-0.0006053268765133172,substance_use
-0.0006053268765133172,stuff
-0.0006053268765133172,structure
-0.0006053268765133172,stratification
-0.0006053268765133172,story_jet
-0.0006053268765133172,store_wearing
-0.0006053268765133172,steroids_first
-0.0006053268765133172,steepest_declines
-0.0006053268765133172,statement
-0.0006053268765133172,stark_inequalitie
-0.0006053268765133172,stanford
-0.0006053268765133172,standpoint
-0.0006053268765133172,stability
-0.0006053268765133172,spread
-0.0006053268765133172,splitting_familie
-0.0006053268765133172,splitting
-0.0006053268765133172,sphere
-0.0006053268765133172,special_interest
-0.0006053268765133172,subordinate
-0.0006053268765133172,summer_learning
-0.0006053268765133172,turn_start
-0.0006053268765133172,supporter
-0.0006053268765133172,tremendous_source
-0.0006053268765133172,town
-0.0006053268765133172,totally_natural
-0.0006053268765133172,times_elementary
-0.0006053268765133172,tilted_view
-0.0006053268765133172,throat
-0.0006053268765133172,terror_management
-0.0006053268765133172,terrible_shame
-0.0006053268765133172,tell_lies
-0.0006053268765133172,teenager
-0.0006053268765133172,technical_support
-0.0006053268765133172,teaching
-0.0006053268765133172,taiwan
-0.0006053268765133172,systems_create
-0.0006053268765133172,systemic_factor
-0.0006053268765133172,symptom
-0.0006053268765133172,survey
-0.0006053268765133172,overcome_adversity
-0.0006053268765133172,aberrant_decision
-0.0006053268765133172,mexico
-0.0006053268765133172,infectious_disease
-0.0006053268765133172,having_winner
-0.0006053268765133172,low_price
-0.0006053268765133172,intergroup_conflict
-0.0006053268765133172,lunch
-0.0006053268765133172,mahatma_gandhi
-0.0006053268765133172,insurance
-0.0006053268765133172,grocery_store
-0.0006053268765133172,institutional_support
-0.0006053268765133172,massive_mistake
-0.0006053268765133172,mathematical_ability
-0.0006053268765133172,mayor
-0.0006053268765133172,head
-0.0006053268765133172,media
-0.0006053268765133172,mediating_role
-0.0006053268765133172,mediation_role
-0.0006053268765133172,instance
-0.0006053268765133172,medical_advice
-0.0006053268765133172,initial_inequality
-0.0006053268765133172,member
-0.0006053268765133172,inherent_biases
-0.0006053268765133172,mentoring_undergraduate
-0.0006053268765133172,learning
-0.0006053268765133172,midst
-0.0006053268765133172,informal_one
-0.0006053268765133172,military
-0.0006053268765133172,minority_culture
-0.0006053268765133172,misinformation
-0.0006053268765133172,loved_one
-0.0006053268765133172,internal_political
-0.0006053268765133172,interpersonal_interaction
-0.0006053268765133172,korea_japan
-0.0006053268765133172,left_behind
-0.0006053268765133172,legal_resistance
-0.0006053268765133172,liberty
-0.0006053268765133172,layer
-0.0006053268765133172,official
-0.0006053268765133172,list_goe
-0.0006053268765133172,lasting_wound
-0.0006053268765133172,lasting_wariness
-0.0006053268765133172,livelihood
-0.0006053268765133172,loading
-0.0006053268765133172,large_event
-0.0006053268765133172,had_before
-0.0006053268765133172,local_supermarket
-0.0006053268765133172,interpersonally_wary
-0.0006053268765133172,high_probability
-0.0006053268765133172,john_kennedy
-0.0006053268765133172,local_wildlife
-0.0006053268765133172,hardship
-0.0006053268765133172,japanese_context
