DoP,Word
0.0006353240152477764,embracing_technology
0.0006353240152477764,populace_decline
0.0006353240152477764,populace
0.0006353240152477764,poor_worse
0.0006353240152477764,pollution_mechanism
0.0006353240152477764,famous_book
0.0006353240152477764,falling_precaution
0.0006353240152477764,fall
0.0006353240152477764,fairly_low
0.0006353240152477764,picture
0.0006353240152477764,piece_alongside
0.0006353240152477764,faculty_member
0.0006353240152477764,factors_sooner
0.0006353240152477764,plague
0.0006353240152477764,planning_trip
0.0006353240152477764,plant
0.0006353240152477764,facing_adversity
0.0006353240152477764,playing_musical
0.0006353240152477764,extent
0.0006353240152477764,pointless_meeting
0.0006353240152477764,poker_group
0.0006353240152477764,expression
0.0006353240152477764,policy
0.0006353240152477764,exogenous_shock
0.0006353240152477764,existential_threat
0.0006353240152477764,pollution_control
0.0006353240152477764,fore
0.0006353240152477764,natural_resistance
0.0006353240152477764,paradigm
0.0006353240152477764,horrible_event
0.0006353240152477764,looking_healthier
0.0006353240152477764,humanity_prepare
0.0006353240152477764,human_habitat
0.0006353240152477764,lost_sight
0.0006353240152477764,human
0.0006353240152477764,luck_lack
0.0006353240152477764,mainland_china
0.0006353240152477764,hospital
0.0006353240152477764,making_bread
0.0006353240152477764,man
0.0006353240152477764,manage_climate
0.0006353240152477764,manager
0.0006353240152477764,mass
0.0006353240152477764,identification
0.0006353240152477764,holistic_virtue
0.0006353240152477764,material_consumption
0.0006353240152477764,maternal_caregiver
0.0006353240152477764,hits_certain
0.0006353240152477764,matter_demonstration
0.0006353240152477764,maximalist_individualism
0.0006353240152477764,hit_harder
0.0006353240152477764,himself_came
0.0006353240152477764,meaningful_moment
0.0006353240152477764,high_motivation
0.0006353240152477764,media_made
0.0006353240152477764,hemisphere_virtue
0.0006353240152477764,hyper_competitiveness
0.0006353240152477764,immune_system
0.0006353240152477764,medical_problems
0.0006353240152477764,innovation
0.0006353240152477764,isolationism
0.0006353240152477764,introspection
0.0006353240152477764,japan_earthquake
0.0006353240152477764,japan_suggested
0.0006353240152477764,japanese_businessman
0.0006353240152477764,jerk
0.0006353240152477764,job_retraining
0.0006353240152477764,joining_mutual
0.0006353240152477764,key_fundamental
0.0006353240152477764,instrument
0.0006353240152477764,killing
0.0006353240152477764,instability
0.0006353240152477764,landscape
0.0006353240152477764,implication
0.0006353240152477764,injustice
0.0006353240152477764,large_extent
0.0006353240152477764,large_number
0.0006353240152477764,larger_group
0.0006353240152477764,initial_stage
0.0006353240152477764,inherently_virtuous
0.0006353240152477764,laziness
0.0006353240152477764,influence
0.0006353240152477764,inequalities_along
0.0006353240152477764,legacy
0.0006353240152477764,lifestyle
0.0006353240152477764,incidence
0.0006353240152477764,helping
0.0006353240152477764,medication
0.0006353240152477764,form
0.0006353240152477764,nursing_home
0.0006353240152477764,giving
0.0006353240152477764,getting_involved
0.0006353240152477764,network_structure
0.0006353240152477764,generation_went
0.0006353240152477764,gender_lines
0.0006353240152477764,nightclub
0.0006353240152477764,gap_between
0.0006353240152477764,game
0.0006353240152477764,non_institutional
0.0006353240152477764,gain_fulfillment
0.0006353240152477764,funding
0.0006353240152477764,note
0.0006353240152477764,functioning_willingness
0.0006353240152477764,natural_disaster
0.0006353240152477764,fun
0.0006353240152477764,office
0.0006353240152477764,office_while
0.0006353240152477764,openness
0.0006353240152477764,frame
0.0006353240152477764,frail_elderly
0.0006353240152477764,originally_thought
0.0006353240152477764,fragility
0.0006353240152477764,four_hours
0.0006353240152477764,overemphasized_success
0.0006353240152477764,own_podcast
0.0006353240152477764,fortune
0.0006353240152477764,progressive_taxation
0.0006353240152477764,global_warming
0.0006353240152477764,medium_run
0.0006353240152477764,modern_time
0.0006353240152477764,meet_need
0.0006353240152477764,he_went
0.0006353240152477764,harmony
0.0006353240152477764,hair
0.0006353240152477764,million
0.0006353240152477764,habitual_mode
0.0006353240152477764,mishap
0.0006353240152477764,habitat
0.0006353240152477764,guess
0.0006353240152477764,mitigate_climate
0.0006353240152477764,mode
0.0006353240152477764,guaranteed_income
0.0006353240152477764,modernized_part
0.0006353240152477764,nationalism_populism
0.0006353240152477764,growing_awareness
0.0006353240152477764,mood_disorder
0.0006353240152477764,greatest_strength
0.0006353240152477764,motivational_system
0.0006353240152477764,greatest_blessing
0.0006353240152477764,great_variation
0.0006353240152477764,murder
0.0006353240152477764,mutual_dependence
0.0006353240152477764,great_east
0.0006353240152477764,nation_state
0.0006353240152477764,national_identity
0.0006353240152477764,globe
0.0006353240152477764,economy_locked
0.0006353240152477764,redistributive_policie
0.0006353240152477764,economy
0.0006353240152477764,business_person
0.0006353240152477764,tele_academic
0.0006353240152477764,brazil
0.0006353240152477764,telling_stories
0.0006353240152477764,bowling_league
0.0006353240152477764,bowling_alone
0.0006353240152477764,both_intellectually
0.0006353240152477764,body
0.0006353240152477764,bob_putnam
0.0006353240152477764,block
0.0006353240152477764,toast
0.0006353240152477764,tokyo_area
0.0006353240152477764,birthday_party
0.0006353240152477764,bird_flu
0.0006353240152477764,touch
0.0006353240152477764,tough_nut
0.0006353240152477764,big_protests
0.0006353240152477764,toxicity
0.0006353240152477764,training
0.0006353240152477764,transnational_level
0.0006353240152477764,traumatic_event
0.0006353240152477764,travel
0.0006353240152477764,travel_requirement
0.0006353240152477764,big_guys
0.0006353240152477764,tremendous_uncertainty
0.0006353240152477764,big_difference
0.0006353240152477764,trip
0.0006353240152477764,best_predictor
0.0006353240152477764,turn
0.0006353240152477764,two_areas
0.0006353240152477764,building
0.0006353240152477764,tear
0.0006353240152477764,behavioral_scientist
0.0006353240152477764,taking_meal
0.0006353240152477764,clapping_hand
0.0006353240152477764,civilization
0.0006353240152477764,civic_sphere
0.0006353240152477764,stock
0.0006353240152477764,store
0.0006353240152477764,protect_themselve
0.0006353240152477764,chasing_stuff
0.0006353240152477764,characteristic
0.0006353240152477764,changing_government
0.0006353240152477764,strength
0.0006353240152477764,stronger_digitalization
0.0006353240152477764,century
0.0006353240152477764,style
0.0006353240152477764,centralization
0.0006353240152477764,central_government
0.0006353240152477764,substitute
0.0006353240152477764,such_ideologie
0.0006353240152477764,category
0.0006353240152477764,catalyst
0.0006353240152477764,cases_help
0.0006353240152477764,surface_especially
0.0006353240152477764,surrounding
0.0006353240152477764,carbon_footprint
0.0006353240152477764,sustained_public
0.0006353240152477764,symbiosis
0.0006353240152477764,sympathy
0.0006353240152477764,tacit_assumptions
0.0006353240152477764,campaign
0.0006353240152477764,called_upon
0.0006353240152477764,two_critical
0.0006353240152477764,umbilical_cord
0.0006353240152477764,start
0.0006353240152477764,anxiety_depression
0.0006353240152477764,america
0.0006353240152477764,wellbeing_everyone
0.0006353240152477764,alteration
0.0006353240152477764,western_half
0.0006353240152477764,allowed_opportunitie
0.0006353240152477764,wheel
0.0006353240152477764,airplane
0.0006353240152477764,air
0.0006353240152477764,aid
0.0006353240152477764,whole_population
0.0006353240152477764,affiliation
0.0006353240152477764,affected_every
0.0006353240152477764,wider_consideration
0.0006353240152477764,widespread_racism
0.0006353240152477764,addition_due
0.0006353240152477764,within_beneficence
0.0006353240152477764,activism
0.0006353240152477764,woman
0.0006353240152477764,action
0.0006353240152477764,wonderful_quality
0.0006353240152477764,across_nation
0.0006353240152477764,worn_down
0.0006353240152477764,across_culture
0.0006353240152477764,achievement
0.0006353240152477764,achieve_benefit
0.0006353240152477764,yeah_mean
0.0006353240152477764,account
0.0006353240152477764,access_technical
0.0006353240152477764,zealand
0.0006353240152477764,amid_broader
0.0006353240152477764,any_active
0.0006353240152477764,unavoidable_limitation
0.0006353240152477764,apathy
0.0006353240152477764,beginning
0.0006353240152477764,unemployment_lack
0.0006353240152477764,unfair_distribution
0.0006353240152477764,becoming_standard
0.0006353240152477764,unintended_consequence
0.0006353240152477764,basic_building
0.0006353240152477764,basest_instinct
0.0006353240152477764,universal_perspective
0.0006353240152477764,baseline_pretty
0.0006353240152477764,bar
0.0006353240152477764,banging_pot
0.0006353240152477764,bad_decision
0.0006353240152477764,awareness
0.0006353240152477764,utility
0.0006353240152477764,average_length
0.0006353240152477764,australia
0.0006353240152477764,attitude
0.0006353240152477764,via_sm
0.0006353240152477764,attention
0.0006353240152477764,associate
0.0006353240152477764,array
0.0006353240152477764,virtual_reality
0.0006353240152477764,virtual_team
0.0006353240152477764,aristotle_once
0.0006353240152477764,approach
0.0006353240152477764,voluntary_association
0.0006353240152477764,voter_turnout
0.0006353240152477764,appreciate_enough
0.0006353240152477764,appearing_less
0.0006353240152477764,started_reaching
0.0006353240152477764,chronic_disease
0.0006353240152477764,stark_relief
0.0006353240152477764,safety_net
0.0006353240152477764,distance_friendship
0.0006353240152477764,relationship_sure
0.0006353240152477764,relatively_wealthy
0.0006353240152477764,disease_crime
0.0006353240152477764,remote_instruction
0.0006353240152477764,renewed_enthusiasm
0.0006353240152477764,renewed_vigor
0.0006353240152477764,discussion
0.0006353240152477764,digital_technologie
0.0006353240152477764,research_finding
0.0006353240152477764,develop_drug
0.0006353240152477764,resident
0.0006353240152477764,resilient_profile
0.0006353240152477764,desk
0.0006353240152477764,delivering_grocerie
0.0006353240152477764,response_school
0.0006353240152477764,responsible_news
0.0006353240152477764,deep_layer
0.0006353240152477764,resurgence
0.0006353240152477764,deadly_germ
0.0006353240152477764,revolution
0.0006353240152477764,rich_layer
0.0006353240152477764,climate
0.0006353240152477764,daughter_playing
0.0006353240152477764,current_circumstance
0.0006353240152477764,cumulative_culture
0.0006353240152477764,crowded_train
0.0006353240152477764,crowded_subway
0.0006353240152477764,run
0.0006353240152477764,reform
0.0006353240152477764,reflection
0.0006353240152477764,distancing_married
0.0006353240152477764,rain
0.0006353240152477764,psychologist
0.0006353240152477764,public
0.0006353240152477764,public_responsibility
0.0006353240152477764,public_transportation
0.0006353240152477764,put_spotlight
0.0006353240152477764,quantum_jump
0.0006353240152477764,quarantine
0.0006353240152477764,earth
0.0006353240152477764,questioning
0.0006353240152477764,quite_indispensable
0.0006353240152477764,early_stage
0.0006353240152477764,racial_justice
0.0006353240152477764,radar
0.0006353240152477764,reaction
0.0006353240152477764,distrust
0.0006353240152477764,dozen
0.0006353240152477764,reading_group
0.0006353240152477764,real_benefit
0.0006353240152477764,donald_trump
0.0006353240152477764,doesn_mean
0.0006353240152477764,reassessment_second
0.0006353240152477764,recent_decades
0.0006353240152477764,recent_weeks
0.0006353240152477764,reciprocal_effect
0.0006353240152477764,does_gaining
0.0006353240152477764,redirection
0.0006353240152477764,isn_necessarily
0.0006353240152477764,diversity
0.0006353240152477764,running_workshop
0.0006353240152477764,daycare
0.0006353240152477764,couple_months
0.0006353240152477764,confinement_combined
0.0006353240152477764,conferencing_service
0.0006353240152477764,shift
0.0006353240152477764,condition
0.0006353240152477764,shortest_latency
0.0006353240152477764,savoring
0.0006353240152477764,concert
0.0006353240152477764,compliance_factor
0.0006353240152477764,single_person
0.0006353240152477764,commute
0.0006353240152477764,communication
0.0006353240152477764,common_goal
0.0006353240152477764,social
0.0006353240152477764,sociologist
0.0006353240152477764,solve_serious
0.0006353240152477764,somebody_else
0.0006353240152477764,collaborative_activity
0.0006353240152477764,collaboration_cost
0.0006353240152477764,space_often
0.0006353240152477764,collaboration
0.0006353240152477764,species
0.0006353240152477764,specific_recognition
0.0006353240152477764,cohabiting_couple
0.0006353240152477764,coexistence
0.0006353240152477764,co_worker
0.0006353240152477764,clue
0.0006353240152477764,spouse
0.0006353240152477764,spring
0.0006353240152477764,sputnik
0.0006353240152477764,clubs
0.0006353240152477764,sharing
0.0006353240152477764,signal
0.0006353240152477764,services_educational
0.0006353240152477764,connect_internationally
0.0006353240152477764,countryside
0.0006353240152477764,corruption
0.0006353240152477764,scale
0.0006353240152477764,scam
0.0006353240152477764,coordinated_combination
0.0006353240152477764,school_closure
0.0006353240152477764,school_student
0.0006353240152477764,schools_thu
0.0006353240152477764,contagious_pathogen
0.0006353240152477764,sees_manager
0.0006353240152477764,consciousness
0.0006353240152477764,seminar
0.0006353240152477764,serve_individual
0.0006353240152477764,sensible_thoughtful
0.0006353240152477764,invisible_force
0.0006353240152477764,service_worker
0.0006353240152477764,confront_pandemic
0.00020997997114121422,face
0.00017998283240675504,outcome
0.0001199885549378367,welfare
0.0001199885549378367,feeling
0.0001199885549378367,number
8.999141620337752e-05,lockdown
8.999141620337752e-05,epidemic
8.999141620337752e-05,environment
5.999427746891835e-05,identity
5.999427746891835e-05,stressor
5.999427746891835e-05,threat
5.999427746891835e-05,meeting
2.9997138734459174e-05,immigrant
2.9997138734459174e-05,illness
2.9997138734459174e-05,effort
2.9997138734459174e-05,element
2.9997138734459174e-05,ideology
2.9997138734459174e-05,exception
2.9997138734459174e-05,folk
2.9997138734459174e-05,head
2.9997138734459174e-05,grocery_store
2.9997138734459174e-05,activity
2.9997138734459174e-05,addition
2.9997138734459174e-05,color
2.9997138734459174e-05,comparison
2.9997138734459174e-05,house
2.9997138734459174e-05,expertise
2.9997138734459174e-05,japanese_context
2.9997138734459174e-05,stuff
2.9997138734459174e-05,stratification
2.9997138734459174e-05,perspective
2.9997138734459174e-05,variety
2.9997138734459174e-05,sphere
2.9997138734459174e-05,mexico
2.9997138734459174e-05,mother
2.9997138734459174e-05,type
2.9997138734459174e-05,uk
2.9997138734459174e-05,prime_minister
2.9997138734459174e-05,knowledge
2.9997138734459174e-05,police_brutality
2.9997138734459174e-05,size
2.9997138734459174e-05,option
2.9997138734459174e-05,story
2.9997138734459174e-05,making
-0.00045534118284102157,individual
-0.00045534118284102157,sort
-0.00045534118284102157,united_states
-0.0004853383215754803,virus
-0.0005153354603099397,person
-0.0005153354603099397,science
-0.0005153354603099397,couple
-0.0005453325990443989,expert
-0.0005453325990443989,answer
-0.0005453325990443989,distance
-0.0005453325990443989,possibility
-0.000575329737778858,cohesion
-0.000575329737778858,little_bit
-0.000575329737778858,mean
-0.000575329737778858,globalization
-0.000575329737778858,city
-0.000575329737778858,culture
-0.000575329737778858,confidence
-0.000575329737778858,respect
-0.000575329737778858,potential
-0.000575329737778858,tentativeness
-0.000575329737778858,organization
-0.000575329737778858,tool
-0.000575329737778858,control
-0.000575329737778858,online
-0.0006053268765133172,schedule
-0.0006053268765133172,serious_pathogen
-0.0006053268765133172,contextual_cue
-0.0006053268765133172,self_confident
-0.0006053268765133172,self_concept
-0.0006053268765133172,consideration_altogether
-0.0006053268765133172,consistency
-0.0006053268765133172,scholarship
-0.0006053268765133172,construal
-0.0006053268765133172,self
-0.0006053268765133172,segregated_area
-0.0006053268765133172,connected_place
-0.0006053268765133172,contagion
-0.0006053268765133172,isolated_island
-0.0006053268765133172,conclusion
-0.0006053268765133172,service_sector
-0.0006053268765133172,small_chat
-0.0006053268765133172,splitting_familie
-0.0006053268765133172,splitting
-0.0006053268765133172,cold_war
-0.0006053268765133172,special_interest
-0.0006053268765133172,source
-0.0006053268765133172,collapse
-0.0006053268765133172,collective_fog
-0.0006053268765133172,collective_threat
-0.0006053268765133172,college
-0.0006053268765133172,socializing
-0.0006053268765133172,comfort
-0.0006053268765133172,smaller_proportion
-0.0006053268765133172,sky
-0.0006053268765133172,confront_climate
-0.0006053268765133172,skillset
-0.0006053268765133172,six_weeks
-0.0006053268765133172,situation_gets
-0.0006053268765133172,competence
-0.0006053268765133172,competent_democracie
-0.0006053268765133172,complexity
-0.0006053268765133172,simply_mortality
-0.0006053268765133172,simple_globalization
-0.0006053268765133172,cost
-0.0006053268765133172,shortcoming
-0.0006053268765133172,shark
-0.0006053268765133172,set
-0.0006053268765133172,saw_useless
-0.0006053268765133172,crave_knowledge
-0.0006053268765133172,countless_young
-0.0006053268765133172,saw_today
-0.0006053268765133172,republicans
-0.0006053268765133172,representation
-0.0006053268765133172,reminder
-0.0006053268765133172,disillusionment
-0.0006053268765133172,disparity
-0.0006053268765133172,disparity_matter
-0.0006053268765133172,relation
-0.0006053268765133172,disruption
-0.0006053268765133172,iran
-0.0006053268765133172,refreshment
-0.0006053268765133172,reduction
-0.0006053268765133172,distribution
-0.0006053268765133172,reduced_mobility
-0.0006053268765133172,divergence
-0.0006053268765133172,reduced_commitment
-0.0006053268765133172,divisiveness
-0.0006053268765133172,recovery
-0.0006053268765133172,reassessment
-0.0006053268765133172,dollar
-0.0006053268765133172,reasons_why
-0.0006053268765133172,reality
-0.0006053268765133172,doubt
-0.0006053268765133172,downside
-0.0006053268765133172,reading
-0.0006053268765133172,drama
-0.0006053268765133172,racial_segregation
-0.0006053268765133172,quote
-0.0006053268765133172,quarter
-0.0006053268765133172,ecological_release
-0.0006053268765133172,difficult_challenge
-0.0006053268765133172,research_show
-0.0006053268765133172,desperate_enough
-0.0006053268765133172,cynicism
-0.0006053268765133172,sanctity
-0.0006053268765133172,couple_thousand
-0.0006053268765133172,cov
-0.0006053268765133172,standpoint
-0.0006053268765133172,created_world
-0.0006053268765133172,sake
-0.0006053268765133172,russia
-0.0006053268765133172,critical_stage
-0.0006053268765133172,rummel_richard
-0.0006053268765133172,rummel
-0.0006053268765133172,role
-0.0006053268765133172,current_generation
-0.0006053268765133172,cynic
-0.0006053268765133172,cynicism_knows
-0.0006053268765133172,demosclerosis
-0.0006053268765133172,richest_kids
-0.0006053268765133172,dead
-0.0006053268765133172,revenge
-0.0006053268765133172,debate
-0.0006053268765133172,debt
-0.0006053268765133172,decision_making
-0.0006053268765133172,restriction
-0.0006053268765133172,deep_racism
-0.0006053268765133172,degradation
-0.0006053268765133172,delivery_system
-0.0006053268765133172,democide
-0.0006053268765133172,democracies_south
-0.0006053268765133172,democrats
-0.0006053268765133172,stability
-0.0006053268765133172,steroids_first
-0.0006053268765133172,closed_off
-0.0006053268765133172,unlimited_amount
-0.0006053268765133172,wellbeing_derive
-0.0006053268765133172,americans
-0.0006053268765133172,ancient_greek
-0.0006053268765133172,ancillary_destruction
-0.0006053268765133172,weakness
-0.0006053268765133172,antagonism
-0.0006053268765133172,wayside_during
-0.0006053268765133172,watch_word
-0.0006053268765133172,any_rate
-0.0006053268765133172,waste
-0.0006053268765133172,walking_away
-0.0006053268765133172,wagon
-0.0006053268765133172,voice
-0.0006053268765133172,area_worldwide
-0.0006053268765133172,arguably_china
-0.0006053268765133172,argument
-0.0006053268765133172,virtual_interaction
-0.0006053268765133172,violation
-0.0006053268765133172,verbal_ability
-0.0006053268765133172,attracts_eyeballs
-0.0006053268765133172,authoritarian_states
-0.0006053268765133172,authority
-0.0006053268765133172,autocratic_leader
-0.0006053268765133172,validity
-0.0006053268765133172,avoid_crowds
-0.0006053268765133172,use
-0.0006053268765133172,ba
-0.0006053268765133172,unwise_decision
-0.0006053268765133172,unusual_leadership
-0.0006053268765133172,ambiguity
-0.0006053268765133172,west_side
-0.0006053268765133172,whatever_stimulus
-0.0006053268765133172,additional_feature
-0.0006053268765133172,aberrant_decision
-0.0006053268765133172,york_times
-0.0006053268765133172,absolute_poverty
-0.0006053268765133172,academic_career
-0.0006053268765133172,year_regresse
-0.0006053268765133172,accusatory_towards
-0.0006053268765133172,xenophobia
-0.0006053268765133172,wrong_direction
-0.0006053268765133172,won_rebound
-0.0006053268765133172,witty_here
-0.0006053268765133172,window
-0.0006053268765133172,actual_war
-0.0006053268765133172,wifi_enabled
-0.0006053268765133172,administration
-0.0006053268765133172,alienation
-0.0006053268765133172,widening_inequalities
-0.0006053268765133172,advantaged_nation
-0.0006053268765133172,adverse_childhood
-0.0006053268765133172,wide_phenomenon
-0.0006053268765133172,whose_position
-0.0006053268765133172,african_american
-0.0006053268765133172,afterall_hundred
-0.0006053268765133172,wholly_susceptible
-0.0006053268765133172,agencies_across
-0.0006053268765133172,agenda
-0.0006053268765133172,white_thinking
-0.0006053268765133172,whistle_politic
-0.0006053268765133172,whether_viruse
-0.0006053268765133172,unlimited_amounts
-0.0006053268765133172,university_undergraduates
-0.0006053268765133172,clique
-0.0006053268765133172,united_state
-0.0006053268765133172,candidate
-0.0006053268765133172,capability
-0.0006053268765133172,systemic_factor
-0.0006053268765133172,symptom
-0.0006053268765133172,survey
-0.0006053268765133172,supporter
-0.0006053268765133172,summer_learning
-0.0006053268765133172,categorization_didn
-0.0006053268765133172,census
-0.0006053268765133172,substance_use
-0.0006053268765133172,central_role
-0.0006053268765133172,subordinate
-0.0006053268765133172,structure
-0.0006053268765133172,changing_requirement
-0.0006053268765133172,changing_situation
-0.0006053268765133172,chaotic_reaction
-0.0006053268765133172,character
-0.0006053268765133172,story_jet
-0.0006053268765133172,charismatic_narcissism
-0.0006053268765133172,chat
-0.0006053268765133172,child_development
-0.0006053268765133172,store_wearing
-0.0006053268765133172,economic
-0.0006053268765133172,steepest_declines
-0.0006053268765133172,statement
-0.0006053268765133172,stark_inequalitie
-0.0006053268765133172,classic_phenomenon
-0.0006053268765133172,classroom
-0.0006053268765133172,stanford
-0.0006053268765133172,canadians
-0.0006053268765133172,systems_create
-0.0006053268765133172,taiwan
-0.0006053268765133172,times_elementary
-0.0006053268765133172,basically_withdraw
-0.0006053268765133172,unifying_theme
-0.0006053268765133172,becoming_vicious
-0.0006053268765133172,ultimately_link
-0.0006053268765133172,turn_start
-0.0006053268765133172,tribe
-0.0006053268765133172,tremendous_source
-0.0006053268765133172,town
-0.0006053268765133172,bike
-0.0006053268765133172,bike_across
-0.0006053268765133172,totally_natural
-0.0006053268765133172,today
-0.0006053268765133172,blend
-0.0006053268765133172,tilted_view
-0.0006053268765133172,called_expert
-0.0006053268765133172,throat
-0.0006053268765133172,body_language
-0.0006053268765133172,thousand
-0.0006053268765133172,terror_management
-0.0006053268765133172,boost
-0.0006053268765133172,border
-0.0006053268765133172,terrible_shame
-0.0006053268765133172,tendency
-0.0006053268765133172,brainstorming
-0.0006053268765133172,tell_lies
-0.0006053268765133172,brink
-0.0006053268765133172,teenager
-0.0006053268765133172,technical_support
-0.0006053268765133172,pupil
-0.0006053268765133172,region
-0.0006053268765133172,zoom_meeting
-0.0006053268765133172,ideology_trump
-0.0006053268765133172,partisan_conflict
-0.0006053268765133172,human_impulse
-0.0006053268765133172,human_history
-0.0006053268765133172,foreseeable_future
-0.0006053268765133172,low_price
-0.0006053268765133172,huge_contributor
-0.0006053268765133172,pandemics_elicit
-0.0006053268765133172,overcome_adversity
-0.0006053268765133172,outsider
-0.0006053268765133172,lunch
-0.0006053268765133172,official
